OBJECTID,tract,pop2010,California_County,ZIP,City,Longitude,Latitude,CIscore,CIscoreP,CES_3_0_Percentile_Range,ozone,ozoneP,pm,pmP,diesel,dieselP,drink,drinkP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,ling,lingP,pov,povP,unemp,unempP,housingB,housingBP,PopChar,PopCharScore,PopCharP,Children_under10_pct,Pop_11_64_years_pct,Elderly_over_65_pct,Hispanic_pct,White_pct,African_American_pct,Native_American_pct,Asian_American_pct,Other_pct,OBJECTID_1,CIdecile,CIvigintile,tract_text,tract_id,OBJECTID_12,tract_1,Year_,City_1,LACity,Community_Name,SPA,SD,CD,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totMakeshift,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totMakeshiftPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamMakeshiftHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamMakeshiftPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndMakeshiftPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople,tract_id_1,Shape_Length,Shape_Area
1172,6037141304.000000000000000,2738,Los Angeles,91403,Sherman Oaks,-118.452630299999996,34.150993200000002,27.440000000000001,55,50-55%,0.053000000000000,74,11.210000000000001,66,15.320000000000000,47,618.049999999999955,70,0.000000000000000,0,1044.390000000000100,61,3015.699999999999818,97,0.000000000000000,0,3.000000000000000,22,0.010000000000000,9,6,63,0.000000000000000,0,45.740000000000002,5.630000000000000,61,27.079999999999998,20,6.190000000000000,80,8.940000000000000,63,1.500000000000000,3,7.100000000000000,47,25.600000000000001,37,8.000000000000000,39,23.699999999999999,73,46.969999999999999,4.870000000000000,46,10.199999999999999,74.200000000000003,15.600000000000000,8.600000000000000,76.700000000000003,4.100000000000000,0.100000000000000,6.500000000000000,3.900000000000000,3655,6,11,6037141304,141304,337,141304,2019,Los Angeles,1,Sherman Oaks,2,3,4,0,0,0,0,1,5,0,0,0,0,0,1,1,0,0,0.000000000000000,1,2,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.719000000000000,0,0,0,0,7.719000000000000,141304,4304.278243385886526,711676.507623926503584
1173,6037141303.000000000000000,3089,Los Angeles,91403,Sherman Oaks,-118.455247600000007,34.154935299999998,28.100000000000001,56,55-60%,0.053000000000000,74,11.210000000000001,66,25.420000000000002,77,618.049999999999955,70,0.000000000000000,0,1033.539999999999964,61,3690.250000000000000,99,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,7,72,0.000000000000000,0,47.310000000000002,5.830000000000000,65,38.560000000000002,40,2.950000000000000,8,12.750000000000000,92,1.200000000000000,2,7.200000000000000,47,22.899999999999999,32,13.699999999999999,79,23.199999999999999,71,46.500000000000000,4.820000000000000,45,8.199999999999999,78.599999999999994,13.199999999999999,13.300000000000001,70.000000000000000,5.600000000000000,0.100000000000000,7.700000000000000,3.400000000000000,3252,6,12,6037141303,141303,336,141303,2019,Los Angeles,1,Sherman Oaks,2,3,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.000000000000000,0,3,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.047000000000000,0,0,0,0,3.047000000000000,141303,2151.290064056795927,262337.544144531886559
1174,6037141202.000000000000000,2800,Los Angeles,91423,Sherman Oaks,-118.442360199999996,34.147179800000004,24.469999999999999,49,45-50%,0.053000000000000,74,11.210000000000001,66,9.740000000000000,28,618.049999999999955,70,0.000000000000000,0,1078.019999999999982,61,1241.400000000000091,76,0.000000000000000,0,13.000000000000000,57,0.000000000000000,0,6,63,0.000000000000000,0,43.750000000000000,5.390000000000000,55,28.260000000000002,22,4.550000000000000,40,9.260000000000000,66,4.600000000000000,18,4.600000000000000,34,19.899999999999999,26,11.300000000000001,66,26.300000000000001,80,43.780000000000001,4.540000000000000,40,10.900000000000000,76.700000000000003,12.400000000000000,9.000000000000000,77.900000000000006,3.800000000000000,0.000000000000000,5.200000000000000,4.000000000000000,4039,5,10,6037141202,141202,334,141202,2019,Los Angeles,1,Sherman Oaks,2,3,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000000000000000,0,0,0,0,2.000000000000000,141202,3838.887510601446593,698734.906345537863672
1175,6037141201.000000000000000,3707,Los Angeles,91423,Sherman Oaks,-118.442682599999998,34.151902100000001,24.620000000000001,49,45-50%,0.053000000000000,74,11.210000000000001,66,21.120000000000001,65,618.049999999999955,70,0.000000000000000,0,1063.920000000000073,61,3356.190000000000055,98,0.000000000000000,0,13.000000000000000,57,0.000000000000000,0,6,63,0.000000000000000,0,49.329999999999998,6.080000000000000,71,27.309999999999999,20,4.220000000000000,31,8.949999999999999,63,3.700000000000000,14,4.900000000000000,36,32.700000000000003,49,7.700000000000000,36,21.600000000000001,66,39.070000000000000,4.050000000000000,33,10.600000000000000,81.000000000000000,8.400000000000000,16.000000000000000,67.400000000000006,6.700000000000000,0.100000000000000,6.500000000000000,3.400000000000000,4038,5,10,6037141201,141201,333,141201,2019,Los Angeles,1,Sherman Oaks,2,3,4,1,0,0,0,1,11,0,0,1,2,10,1,0,1,3,16.940999999999999,1,0,0,0,0.050000000000000,0,0,0,0,0.129000000000000,0,0,1,3,16.812000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.713999999999999,0,0,0,0,33.713999999999999,141201,3691.027988842899958,702272.250657677650452
1176,6037141102.000000000000000,2869,Los Angeles,91423,Sherman Oaks,-118.431882299999998,34.149492899999998,21.640000000000001,42,40-45%,0.053000000000000,74,11.630000000000001,69,13.760000000000000,42,618.049999999999955,70,0.000000000000000,0,1098.369999999999891,61,2768.139999999999873,96,0.000000000000000,0,20.500000000000000,72,0.000000000000000,0,6,63,0.000000000000000,0,48.229999999999997,5.940000000000000,68,29.149999999999999,24,4.440000000000000,37,9.550000000000001,70,2.800000000000000,9,3.900000000000000,29,20.300000000000001,27,6.800000000000000,27,16.199999999999999,41,35.119999999999997,3.640000000000000,27,10.300000000000001,78.500000000000000,11.199999999999999,11.300000000000001,74.400000000000006,4.900000000000000,0.100000000000000,5.900000000000000,3.300000000000000,4432,5,9,6037141102,141102,332,141102,2019,Los Angeles,1,Sherman Oaks,2,3,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000000000000000,0,0,0,0,2.000000000000000,141102,4665.610154028895522,778791.856485005584545
1177,6037139402.000000000000000,2851,Los Angeles,91356,Tarzana,-118.551778200000001,34.167764900000002,29.170000000000002,58,55-60%,0.057000000000000,82,10.369999999999999,53,23.699999999999999,73,618.049999999999955,70,0.000000000000000,0,498.480000000000018,51,2792.670000000000073,97,0.000000000000000,0,35.000000000000000,85,0.000000000000000,0,2,29,0.200000000000000,9,48.659999999999997,5.990000000000000,69,43.020000000000003,46,6.000000000000000,76,7.630000000000000,46,4.800000000000000,19,5.900000000000000,41,18.600000000000001,24,9.199999999999999,49,19.199999999999999,56,46.920000000000002,4.870000000000000,45,12.500000000000000,69.799999999999997,17.699999999999999,5.200000000000000,84.599999999999994,1.300000000000000,0.200000000000000,4.200000000000000,4.500000000000000,3251,6,12,6037139402,139402,321,139402,2019,Los Angeles,1,Tarzana,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,139402,8695.100452245269480,2442300.479738832917064
1178,6037139001.000000000000000,4767,Los Angeles,91316,Encino,-118.511718000000002,34.175411300000000,24.350000000000001,49,45-50%,0.057000000000000,82,10.369999999999999,53,22.770000000000000,69,618.049999999999955,70,0.000000000000000,0,606.429999999999950,54,3600.150000000000091,99,1.000000000000000,18,5.000000000000000,32,0.050000000000000,26,8,76,0.500000000000000,20,52.140000000000001,6.420000000000000,77,37.840000000000003,38,4.960000000000000,51,6.410000000000000,29,6.000000000000000,24,4.000000000000000,30,18.800000000000001,24,6.000000000000000,21,22.500000000000000,69,36.560000000000002,3.790000000000000,29,13.000000000000000,73.700000000000003,13.300000000000001,17.899999999999999,66.099999999999994,4.600000000000000,0.200000000000000,6.700000000000000,4.600000000000000,4037,5,10,6037139001,139001,315,139001,2019,Los Angeles,1,Encino,2,3,5,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1.694000000000000,0,0,0,0,0.005000000000000,0,0,0,0,0.013000000000000,0,0,1,0,1.681000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.119000000000000,0,0,0,0,3.119000000000000,139001,5400.241071748031572,1241101.453235328895971
1179,6037137104.000000000000000,2717,Los Angeles,91367,Woodland Hills,-118.584946700000003,34.173760700000003,26.170000000000002,52,50-55%,0.057000000000000,82,10.369999999999999,53,30.480000000000000,86,618.049999999999955,70,37.215000000000003,69,427.579999999999984,48,2330.150000000000091,94,4.500000000000000,42,23.500000000000000,75,0.300000000000000,68,2,29,0.000000000000000,0,62.090000000000003,7.650000000000000,94,40.240000000000002,42,3.970000000000000,25,8.270000000000000,54,2.900000000000000,10,1.400000000000000,9,17.399999999999999,21,8.300000000000001,41,16.899999999999999,45,33.000000000000000,3.420000000000000,24,10.000000000000000,69.299999999999997,20.699999999999999,9.100000000000000,77.099999999999994,2.800000000000000,0.100000000000000,5.300000000000000,5.600000000000000,3651,6,11,6037137104,137104,305,137104,2019,Los Angeles,1,Woodland Hills,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,137104,7121.750039764597204,2565507.409442062955350
1180,6037134904.000000000000000,4338,Los Angeles,91306,Winnetka,-118.580211100000000,34.191388600000003,42.350000000000001,79,75-80%,0.057000000000000,82,10.369999999999999,53,22.050000000000001,67,618.049999999999955,70,9.743000000000000,58,413.550000000000011,48,1438.880000000000109,82,5.500000000000000,46,3.500000000000000,24,0.210000000000000,62,2,29,0.000000000000000,0,54.439999999999998,6.710000000000000,83,53.780000000000001,61,3.780000000000000,22,9.650000000000000,71,27.300000000000001,73,18.300000000000001,81,44.200000000000003,66,8.500000000000000,43,30.699999999999999,89,60.899999999999999,6.320000000000000,67,14.100000000000000,76.099999999999994,9.800000000000001,54.500000000000000,29.500000000000000,4.100000000000000,0.200000000000000,9.400000000000000,2.300000000000000,1679,8,16,6037134904,134904,294,134904,2019,Los Angeles,1,Winnetka,2,3,3,4,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1.694000000000000,1,2,0,0,0.005000000000000,0,0,0,0,0.013000000000000,0,0,0,0,1.681000000000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.413000000000000,0,0,0,0,4.413000000000000,134904,4776.822413956518176,1046457.632972717401572
1181,6037702300.000000000000000,6364,Los Angeles,90405,Santa Monica,-118.455953500000007,34.018312199999997,22.300000000000001,44,40-45%,0.046000000000000,53,12.050000000000001,82,29.390000000000001,84,410.149999999999977,43,0.000000000000000,0,1454.059999999999945,64,1230.579999999999927,76,21.350000000000001,85,27.649999999999999,80,0.270000000000000,67,0,0,10.949999999999999,90,59.740000000000002,7.360000000000000,91,29.570000000000000,24,3.850000000000000,23,5.540000000000000,18,5.500000000000000,22,3.200000000000000,24,23.000000000000000,32,9.000000000000000,48,19.500000000000000,57,29.219999999999999,3.030000000000000,19,8.800000000000001,76.000000000000000,15.199999999999999,15.199999999999999,66.599999999999994,2.700000000000000,0.300000000000000,11.199999999999999,3.900000000000000,4498,5,9,6037702300,702300,1961,702300,2019,Santa Monica,2,Santa Monica,5,3,0,0,0,0,0,1,4,0,0,5,8,0,0,0,7,12,0.000000000000000,0,0,0,1,0.000000000000000,0,0,1,2,0.000000000000000,0,0,6,11,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.512000000000000,0,0,0,0,23.512000000000000,702300,6443.521120263249031,2607740.267110484186560
1182,6037139600.000000000000000,4633,Los Angeles,91316,Encino,-118.510100100000002,34.164059899999998,17.969999999999999,33,30-35%,0.057000000000000,82,10.369999999999999,53,23.520000000000000,72,618.049999999999955,70,0.000000000000000,0,652.799999999999955,55,2763.349999999999909,96,0.000000000000000,0,5.000000000000000,32,0.100000000000000,43,8,76,0.200000000000000,9,51.469999999999999,6.340000000000000,76,34.700000000000003,33,2.520000000000000,5,5.980000000000000,24,1.300000000000000,3,7.800000000000000,50,24.100000000000001,35,6.400000000000000,24,20.300000000000001,60,27.340000000000000,2.840000000000000,17,8.699999999999999,68.900000000000006,22.399999999999999,8.500000000000000,77.599999999999994,3.700000000000000,0.200000000000000,6.500000000000000,3.600000000000000,5226,4,7,6037139600,139600,325,139600,2019,Los Angeles,1,Encino,2,3,5,0,0,0,0,1,5,0,0,0,1,2,0,1,0,2,3.388000000000000,0,2,0,0,0.010000000000000,0,0,0,0,0.026000000000000,0,0,0,2,3.362000000000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.488000000000000,0,0,0,0,11.488000000000000,139600,6321.083117619080440,2479629.730151330586523
1183,6037702201.000000000000000,4483,Los Angeles,90405,Santa Monica,-118.472985399999999,34.013352099999999,24.270000000000000,48,45-50%,0.046000000000000,53,12.050000000000001,82,23.590000000000000,72,307.709999999999980,33,0.000000000000000,0,1418.920000000000073,64,951.049999999999955,65,12.150000000000000,70,13.199999999999999,57,0.170000000000000,55,5,55,1.950000000000000,41,53.689999999999998,6.610000000000000,81,33.740000000000002,31,5.490000000000000,66,6.140000000000000,26,1.800000000000000,5,2.500000000000000,18,23.500000000000000,34,6.800000000000000,27,21.699999999999999,66,35.390000000000001,3.670000000000000,28,9.699999999999999,78.500000000000000,11.800000000000001,12.500000000000000,69.000000000000000,3.300000000000000,0.200000000000000,10.699999999999999,4.300000000000000,4107,5,10,6037702201,702201,1959,702201,2019,Santa Monica,2,Santa Monica,5,3,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.000000000000000,0,0,0,0,9.000000000000000,702201,4627.060573447950446,1202450.620505752507597
1184,6037702202.000000000000000,3751,Los Angeles,90405,Santa Monica,-118.467221800000004,34.008159700000000,18.079999999999998,33,30-35%,0.046000000000000,53,12.050000000000001,82,27.739999999999998,81,412.009999999999991,43,0.000000000000000,0,1473.230000000000018,64,1196.170000000000073,75,3.700000000000000,36,5.750000000000000,34,0.020000000000000,16,5,55,0.500000000000000,20,48.659999999999997,5.990000000000000,69,30.480000000000000,26,4.240000000000000,32,5.630000000000000,19,4.200000000000000,16,6.800000000000000,46,14.000000000000000,14,6.200000000000000,22,21.300000000000001,64,29.090000000000000,3.020000000000000,19,9.900000000000000,74.599999999999994,15.500000000000000,14.100000000000000,71.700000000000003,2.700000000000000,0.200000000000000,7.300000000000000,3.900000000000000,5279,4,7,6037702202,702202,1960,702202,2019,Santa Monica,2,Santa Monica,5,3,0,0,0,0,0,1,8,0,0,1,1,0,0,1,1,2,0.000000000000000,0,2,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,1,1,0.000000000000000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.580000000000000,0,0,0,0,12.580000000000000,702202,4216.460022527500769,1012515.403363407705911
1185,6037701802.000000000000000,4463,Los Angeles,90404,Santa Monica,-118.478970899999993,34.018890700000000,34.149999999999999,67,65-70%,0.046000000000000,53,12.050000000000001,82,20.989999999999998,65,307.709999999999980,33,0.000000000000000,0,1361.970000000000027,63,1168.930000000000064,74,16.800000000000001,80,34.250000000000000,84,0.620000000000000,81,5,55,2.400000000000000,53,58.789999999999999,7.240000000000000,90,37.189999999999998,37,4.150000000000000,30,4.590000000000000,9,13.400000000000000,49,10.500000000000000,61,41.899999999999999,62,14.600000000000000,83,23.899999999999999,74,45.469999999999999,4.720000000000000,43,8.300000000000001,82.799999999999997,8.900000000000000,32.700000000000003,41.700000000000003,13.699999999999999,0.200000000000000,8.300000000000001,3.400000000000000,2562,7,14,6037701802,701802,1955,701802,2019,Santa Monica,2,Santa Monica,5,3,0,9,2,0,0,1,34,0,0,2,2,0,1,1,3,3,0.000000000000000,1,2,0,0,0.000000000000000,0,0,1,0,0.000000000000000,0,0,2,3,0.000000000000000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.101999999999997,0,0,0,0,46.101999999999997,701802,4648.585659750939158,1244414.382538922829553
1186,6037224200.000000000000000,2392,Los Angeles,90015,Los Angeles,-118.276715699999997,34.040623099999998,51.090000000000003,90,85-90%,0.046000000000000,53,12.890000000000001,93,60.119999999999997,97,664.070000000000050,79,0.000000000000000,0,4211.399999999999636,78,4017.010000000000218,99,0.350000000000000,5,5.000000000000000,32,0.160000000000000,55,0,0,0.000000000000000,0,53.619999999999997,6.600000000000000,81,78.840000000000003,84,4.880000000000000,49,8.440000000000000,57,58.899999999999999,98,41.100000000000001,99,79.200000000000003,98,10.199999999999999,58,25.399999999999999,78,74.590000000000003,7.740000000000000,87,14.300000000000001,77.099999999999994,8.600000000000000,94.099999999999994,1.800000000000000,1.700000000000000,0.000000000000000,1.900000000000000,0.400000000000000,915,9,18,6037224200,224200,695,224200,2019,Los Angeles,1,Pico-Union,4,1,1,13,0,0,0,1,16,0,0,5,3,6,7,6,7,5,11.744999999999999,9,11,0,0,0.191000000000000,0,0,0,0,0.681000000000000,0,1,7,5,11.065000000000000,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.539999999999999,0,0,0,0,60.539999999999999,224200,2626.012923085944294,371920.686802454933058
1187,6037221210.000000000000000,3300,Los Angeles,90006,Los Angeles,-118.302863299999999,34.043662300000001,40.149999999999999,76,75-80%,0.046000000000000,53,12.890000000000001,93,29.760000000000002,85,664.070000000000050,79,0.000000000000000,0,3155.539999999999964,74,1128.160000000000082,73,3.100000000000000,33,0.750000000000000,4,0.000000000000000,0,0,0,0.000000000000000,0,45.930000000000000,5.660000000000000,61,56.689999999999998,65,5.230000000000000,59,6.980000000000000,37,46.200000000000003,92,34.700000000000003,97,64.299999999999997,88,9.100000000000000,49,31.600000000000001,90,68.430000000000007,7.100000000000000,78,13.600000000000000,79.099999999999994,7.300000000000000,81.400000000000006,2.800000000000000,5.000000000000000,0.200000000000000,9.400000000000000,1.200000000000000,1703,8,16,6037221210,221210,672,221210,2019,Los Angeles,1,Harvard Heights,4,2,10,0,0,0,0,1,0,0,0,0,2,0,1,0,0,3,0.000000000000000,1,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,3,0.000000000000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.734000000000000,0,0,0,0,4.734000000000000,221210,2562.844290955625638,356478.398589287418872
1188,6037530700.000000000000000,2213,Los Angeles,90063,Los Angeles,-118.183978999999994,34.059214300000001,71.030000000000001,99,95-100% (highest scores),0.046000000000000,53,12.470000000000001,84,31.020000000000000,87,647.120000000000005,73,0.000000000000000,0,7999.789999999999964,90,1829.519999999999982,89,29.600000000000001,90,40.000000000000000,88,0.500000000000000,77,0,0,10.000000000000000,89,68.250000000000000,8.410000000000000,98,54.460000000000001,62,8.000000000000000,97,10.529999999999999,79,46.399999999999999,92,20.800000000000001,86,54.299999999999997,78,19.000000000000000,94,22.500000000000000,69,81.469999999999999,8.449999999999999,94,16.500000000000000,76.000000000000000,7.500000000000000,95.200000000000003,2.100000000000000,0.800000000000000,0.200000000000000,1.500000000000000,0.200000000000000,201,10,20,6037530700,530700,1466,530700,2019,Unincorporated,2,Unincorporated East Los Angeles,4,1,0,1,0,0,0,1,1,0,0,0,2,12,0,1,0,3,23.491000000000000,0,2,0,0,0.382000000000000,0,0,0,0,1.362000000000000,0,0,0,3,22.129000000000001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.765999999999998,0,0,0,0,29.765999999999998,530700,5440.063095981300648,1060197.550957379164174
1189,6037482702.000000000000000,2397,Los Angeles,91754,Monterey Park,-118.133830799999998,34.041485299999998,31.140000000000001,62,60-65%,0.048000000000000,61,12.050000000000001,82,23.090000000000000,70,798.460000000000036,90,0.000000000000000,0,9344.600000000000364,93,964.590000000000032,66,0.000000000000000,0,0.000000000000000,0,0.050000000000000,26,0,0,0.100000000000000,1,45.700000000000003,5.630000000000000,60,32.810000000000002,30,8.210000000000001,97,5.660000000000000,20,18.100000000000001,58,20.399999999999999,85,40.799999999999997,61,9.300000000000001,50,14.900000000000000,35,53.340000000000003,5.530000000000000,55,8.300000000000001,69.299999999999997,22.399999999999999,44.200000000000003,7.000000000000000,0.300000000000000,0.100000000000000,46.600000000000001,1.800000000000000,2921,7,13,6037482702,482702,1380,482702,2019,Monterey Park,2,Monterey Park,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,482702,4245.256554645950928,711714.076150870765559
1190,6037137501.000000000000000,4124,Los Angeles,91364,Woodland Hills,-118.576799399999999,34.164932200000003,25.890000000000001,52,50-55%,0.057000000000000,82,10.369999999999999,53,30.480000000000000,86,618.049999999999955,70,0.000000000000000,0,463.269999999999982,50,2782.159999999999854,96,0.000000000000000,0,37.549999999999997,86,0.250000000000000,66,2,29,0.000000000000000,0,53.659999999999997,6.610000000000000,81,36.049999999999997,35,3.980000000000000,26,7.640000000000000,46,4.200000000000000,16,4.600000000000000,34,22.800000000000001,32,7.400000000000000,33,28.600000000000001,85,37.780000000000001,3.920000000000000,31,9.500000000000000,76.900000000000006,13.600000000000000,13.000000000000000,67.599999999999994,5.300000000000000,0.100000000000000,8.800000000000001,5.300000000000000,3653,6,11,6037137501,137501,311,137501,2019,Los Angeles,1,Woodland Hills,2,3,3,3,0,0,0,1,6,0,0,0,0,0,0,3,0,0,0.000000000000000,0,5,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.570000000000000,0,0,0,0,10.570000000000000,137501,7369.507156533912166,2514216.757961938623339
